org,proyecto,usuario,avatar_url,pr_number,pr_title,merged_at,merged_date,url,additions,deletions,changed_lines
stellar,anchor-platform,amandagonsalves,https://avatars.githubusercontent.com/u/64379712?v=4,1954,"[ANCHOR-1220]: SEP-10 multisig bypass: getAccount exception fails open to single master-key auth, skipping medium-threshold check",2026-06-25T02:27:32Z,2026-06-25,https://github.com/stellar/anchor-platform/pull/1954,137,13,150
stellar,stellar-protocol,JakeUrban,https://avatars.githubusercontent.com/u/10968980?v=4,1968,Add CAP-0084: Muxed Contract Addresses,2026-06-25T01:32:13Z,2026-06-25,https://github.com/stellar/stellar-protocol/pull/1968,184,0,184
stellar,stellar-disbursement-platform-backend,github-actions[bot],https://avatars.githubusercontent.com/in/15368?v=4,1155,Release `6.6.1` to `dev`,2026-06-24T19:35:55Z,2026-06-24,https://github.com/stellar/stellar-disbursement-platform-backend/pull/1155,53,35,88
stellar,wallet-backend,JiahuiWho,https://avatars.githubusercontent.com/u/16715182?v=4,630,feat(graphql): expose deployer address on contract-deploy AccountChange state changes,2026-06-24T19:34:12Z,2026-06-24,https://github.com/stellar/wallet-backend/pull/630,222,1,223
stellar,laboratory,jeesunikim,https://avatars.githubusercontent.com/u/3912060?v=4,2111,Sign Message,2026-06-24T19:03:51Z,2026-06-24,https://github.com/stellar/laboratory/pull/2111,3160,1962,5122
stellar,go-stellar-sdk,felixl256,https://avatars.githubusercontent.com/u/205758266?v=4,5958,protocols/rpc: Add LedgerCloseTime to GetHealthResponse,2026-06-24T18:59:11Z,2026-06-24,https://github.com/stellar/go-stellar-sdk/pull/5958,13,2,15
stellar,stellar-rpc,Shaptic,https://avatars.githubusercontent.com/u/822243?v=4,801,Cache oldest ledger alongside latest ledger,2026-06-24T18:58:18Z,2026-06-24,https://github.com/stellar/stellar-rpc/pull/801,113,2,115
stellar,stellar-horizon,sisuresh,https://avatars.githubusercontent.com/u/5050166?v=4,196,Protocol 28 (CAP-0083),2026-06-24T17:40:48Z,2026-06-24,https://github.com/stellar/stellar-horizon/pull/196,95,11,106
stellar,helm-charts,hypekostas,https://avatars.githubusercontent.com/u/281028139?v=4,172,SDP release 6.6.2,2026-06-24T17:12:57Z,2026-06-24,https://github.com/stellar/helm-charts/pull/172,4,4,8
stellar,stellar-docs,kaankacar,https://avatars.githubusercontent.com/u/103106776?v=4,2528,Add Stellar Developer Meeting notes for 2026-06-18,2026-06-24T16:32:43Z,2026-06-24,https://github.com/stellar/stellar-docs/pull/2528,61,0,61
stellar,stellar-docs,kaankacar,https://avatars.githubusercontent.com/u/103106776?v=4,2529,Add skills.stellar.org and update Stellar Skills docs on Building with AI page,2026-06-24T16:26:36Z,2026-06-24,https://github.com/stellar/stellar-docs/pull/2529,36,21,57
stellar,freighter-backend-v2,aristidesstaffieri,https://avatars.githubusercontent.com/u/6886006?v=4,95,feat(prices): add /api/v1/token-prices backed by Stellar Expert,2026-06-24T16:18:33Z,2026-06-24,https://github.com/stellar/freighter-backend-v2/pull/95,2144,28,2172
stellar,stellar-disbursement-platform-backend,github-actions[bot],https://avatars.githubusercontent.com/in/15368?v=4,1154,Release `6.6.1` to `main`,2026-06-24T15:25:27Z,2026-06-24,https://github.com/stellar/stellar-disbursement-platform-backend/pull/1154,53,35,88
stellar,stellar-disbursement-platform-backend,hypekostas,https://avatars.githubusercontent.com/u/281028139?v=4,1157,SDP-2100 fix: accept response code 200 for circle recipient post,2026-06-24T14:58:55Z,2026-06-24,https://github.com/stellar/stellar-disbursement-platform-backend/pull/1157,47,33,80
stellar,freighter-mobile,CassioMG,https://avatars.githubusercontent.com/u/3228151?v=4,911,fix(transaction-details): correct offer labeling and price rendering,2026-06-24T13:57:02Z,2026-06-24,https://github.com/stellar/freighter-mobile/pull/911,209,19,228
stellar,freighter-mobile,leofelix077,https://avatars.githubusercontent.com/u/22201848?v=4,897,Fix XDR Error overflow on Review Modal,2026-06-24T13:09:26Z,2026-06-24,https://github.com/stellar/freighter-mobile/pull/897,116,45,161
stellar,stellar-etl,taha-aziz,https://avatars.githubusercontent.com/u/26759522?v=4,431,Protocol 27 Release - Data,2026-06-23T21:22:08Z,2026-06-23,https://github.com/stellar/stellar-etl/pull/431,14,14,28
stellar,anchor-platform,amandagonsalves,https://avatars.githubusercontent.com/u/64379712?v=4,1953,[ANCHOR-1218]: StellarRpcPaymentObserver indexes filtered op list with full-tx operationIndex → payments never credited,2026-06-23T20:15:20Z,2026-06-23,https://github.com/stellar/anchor-platform/pull/1953,559,1,560
stellar,rs-stellar-archivist,jayz22,https://avatars.githubusercontent.com/u/13401372?v=4,22,"Repair mode follow-up: structured failure tracking, JSON plan/report, and plan-driven repair",2026-06-23T19:40:40Z,2026-06-23,https://github.com/stellar/rs-stellar-archivist/pull/22,4845,1427,6272
stellar,laboratory,quietbits,https://avatars.githubusercontent.com/u/7346473?v=4,2122,Upload and deploy contract tests,2026-06-23T19:11:05Z,2026-06-23,https://github.com/stellar/laboratory/pull/2122,2056,1968,4024
stellar,laboratory,quietbits,https://avatars.githubusercontent.com/u/7346473?v=4,2121,SignTransactionXdr component tests,2026-06-23T18:31:08Z,2026-06-23,https://github.com/stellar/laboratory/pull/2121,441,128,569
stellar,freighter-mobile,CassioMG,https://avatars.githubusercontent.com/u/3228151?v=4,912,fix(navigation): paint scene background to remove white flicker,2026-06-23T17:33:58Z,2026-06-23,https://github.com/stellar/freighter-mobile/pull/912,56,0,56
stellar,stellar-rpc,urvisavla,https://avatars.githubusercontent.com/u/30014929?v=4,796,"events,eventstore: single-chunk query engine (#663)",2026-06-23T17:27:39Z,2026-06-23,https://github.com/stellar/stellar-rpc/pull/796,1668,0,1668
stellar,laboratory,jeesunikim,https://avatars.githubusercontent.com/u/3912060?v=4,2119,transactions - reduce container margin to 32px,2026-06-23T17:08:50Z,2026-06-23,https://github.com/stellar/laboratory/pull/2119,14,58,72
stellar,stellar-cli,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,2617,Bump the all-actions group across 1 directory with 2 updates,2026-06-23T16:58:00Z,2026-06-23,https://github.com/stellar/stellar-cli/pull/2617,25,25,50
stellar,anchor-platform,amandagonsalves,https://avatars.githubusercontent.com/u/64379712?v=4,1955,[ANCHOR-1221]: NPE in notify_onchain_funds_received (hardcoded op index 0 + unsafe getPaymentOperation) strands received funds,2026-06-23T16:39:08Z,2026-06-23,https://github.com/stellar/anchor-platform/pull/1955,277,8,285
stellar,js-stellar-sdk,quietbits,https://avatars.githubusercontent.com/u/7346473?v=4,1490,Harden CLI --timeout validation against silent truncation,2026-06-23T15:56:20Z,2026-06-23,https://github.com/stellar/js-stellar-sdk/pull/1490,27,1,28
stellar,wallet-backend,JiahuiWho,https://avatars.githubusercontent.com/u/16715182?v=4,621,fix(docker-compose): make testnet quickstart work from a clean volume,2026-06-23T15:29:09Z,2026-06-23,https://github.com/stellar/wallet-backend/pull/621,7,4,11
stellar,stellar-docs,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,2524,chore(deps-dev): bump @redocly/cli from 2.32.2 to 2.34.0 in the minor-and-patch group,2026-06-23T14:40:28Z,2026-06-23,https://github.com/stellar/stellar-docs/pull/2524,14,790,804
stellar,stellar-cli,fnando,https://avatars.githubusercontent.com/u/3009?v=4,2618,Fix descriptions for contract id commands,2026-06-23T13:45:41Z,2026-06-23,https://github.com/stellar/stellar-cli/pull/2618,9,6,15
stellar,stellar-rpc,Ryang-21,https://avatars.githubusercontent.com/u/104600435?v=4,783,Simulate tx auth v2 flag,2026-06-23T05:40:32Z,2026-06-23,https://github.com/stellar/stellar-rpc/pull/783,234,17,251
stellar,stellar-rpc,sisuresh,https://avatars.githubusercontent.com/u/5050166?v=4,789,Protocol 28 (CAP-0083),2026-06-23T01:05:05Z,2026-06-23,https://github.com/stellar/stellar-rpc/pull/789,133,88,221
stellar,freighter-mobile,CassioMG,https://avatars.githubusercontent.com/u/3228151?v=4,879,Swap to New Token,2026-06-22T23:04:14Z,2026-06-22,https://github.com/stellar/freighter-mobile/pull/879,19721,2686,22407
stellar,freighter,piyalbasu,https://avatars.githubusercontent.com/u/6789586?v=4,2862,Port to master: V2-precondition signing fix + Amplitude remote-code stripping,2026-06-22T21:01:49Z,2026-06-22,https://github.com/stellar/freighter/pull/2862,224,1,225
stellar,laboratory,quietbits,https://avatars.githubusercontent.com/u/7346473?v=4,2116,Upgrade @stellar/stellar-xdr-json to v27.0.0,2026-06-22T18:10:35Z,2026-06-22,https://github.com/stellar/laboratory/pull/2116,149,145,294
stellar,laboratory,quietbits,https://avatars.githubusercontent.com/u/7346473?v=4,2104,Upgrade JS Stellar SDK to v16.0.0,2026-06-22T17:16:36Z,2026-06-22,https://github.com/stellar/laboratory/pull/2104,388,171,559
stellar,js-stellar-xdr-json,github-actions[bot],https://avatars.githubusercontent.com/in/15368?v=4,57,Bump version to 27.0.0,2026-06-22T17:12:03Z,2026-06-22,https://github.com/stellar/js-stellar-xdr-json/pull/57,2,2,4
stellar,js-stellar-xdr-json,fnando,https://avatars.githubusercontent.com/u/3009?v=4,56,Undo version bump.,2026-06-22T17:06:51Z,2026-06-22,https://github.com/stellar/js-stellar-xdr-json/pull/56,2,2,4
stellar,js-stellar-xdr-json,fnando,https://avatars.githubusercontent.com/u/3009?v=4,55,Update stellar-xdr dependency to v27.,2026-06-22T17:01:20Z,2026-06-22,https://github.com/stellar/js-stellar-xdr-json/pull/55,11,8,19
stellar,stellar-rpc,tamirms,https://avatars.githubusercontent.com/u/1445829?v=4,799,go.mod: bump go-stellar-sdk and streamhash deps,2026-06-22T16:56:13Z,2026-06-22,https://github.com/stellar/stellar-rpc/pull/799,26,69,95
stellar,stellar-docs,Alouzious,https://avatars.githubusercontent.com/u/183540847?v=4,2509,fix: update install-deploy-contract guide,2026-06-22T16:50:12Z,2026-06-22,https://github.com/stellar/stellar-docs/pull/2509,4,4,8
stellar,anchor-platform,amandagonsalves,https://avatars.githubusercontent.com/u/64379712?v=4,1959,"Revert ""[ANCHOR-1212]: SEP-6 deposit persists unapproved account as to_account without enforcing destinationAccounts""",2026-06-22T16:20:07Z,2026-06-22,https://github.com/stellar/anchor-platform/pull/1959,54,690,744
stellar,streamhash,tamirms,https://avatars.githubusercontent.com/u/1445829?v=4,8,feat: build and run on Windows,2026-06-22T15:53:30Z,2026-06-22,https://github.com/stellar/streamhash/pull/8,103,67,170
stellar,js-stellar-base,Ryang-21,https://avatars.githubusercontent.com/u/104600435?v=4,978,add deprecation notice ,2026-06-22T15:24:14Z,2026-06-22,https://github.com/stellar/js-stellar-base/pull/978,2,9,11
stellar,anchor-platform,amandagonsalves,https://avatars.githubusercontent.com/u/64379712?v=4,1947,[ANCHOR-1212]: SEP-6 deposit persists unapproved account as to_account without enforcing destinationAccounts,2026-06-22T14:45:58Z,2026-06-22,https://github.com/stellar/anchor-platform/pull/1947,690,54,744
stellar,stellar-rpc,tamirms,https://avatars.githubusercontent.com/u/1445829?v=4,794,txhash: look up a transaction by hash across the hot and cold stores (#728),2026-06-22T14:38:11Z,2026-06-22,https://github.com/stellar/stellar-rpc/pull/794,507,0,507
stellar,streamhash,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,6,build(deps): Bump int128/wait-for-workflows-action from 1.75.0 to 1.76.0 in the github-actions group,2026-06-22T13:44:31Z,2026-06-22,https://github.com/stellar/streamhash/pull/6,1,1,2
stellar,streamhash,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,7,build(deps): Bump the go-dependencies group with 2 updates,2026-06-22T13:39:41Z,2026-06-22,https://github.com/stellar/streamhash/pull/7,6,6,12
stellar,freighter-mobile,leofelix077,https://avatars.githubusercontent.com/u/22201848?v=4,890,Update auth errors handling and logging to Sentry,2026-06-19T15:32:36Z,2026-06-19,https://github.com/stellar/freighter-mobile/pull/890,957,220,1177
stellar,freighter-mobile,leofelix077,https://avatars.githubusercontent.com/u/22201848?v=4,893,Fix muxed transaction history send / received logic,2026-06-19T14:28:45Z,2026-06-19,https://github.com/stellar/freighter-mobile/pull/893,141,2,143
stellar,stellar-core,Shaptic,https://avatars.githubusercontent.com/u/822243?v=4,5161,Add GHA to invoke RPC integration tests on commits to master,2026-06-19T02:11:45Z,2026-06-19,https://github.com/stellar/stellar-core/pull/5161,75,0,75
stellar,freighter,github-actions[bot],https://avatars.githubusercontent.com/in/15368?v=4,2861,[Emergency Release] v5.42.1,2026-06-19T00:50:40Z,2026-06-19,https://github.com/stellar/freighter/pull/2861,228,4,232
stellar,freighter,piyalbasu,https://avatars.githubusercontent.com/u/6789586?v=4,2860,Fix signing of V2-precondition transactions (BigInt serialization),2026-06-18T22:17:23Z,2026-06-18,https://github.com/stellar/freighter/pull/2860,5739,4398,10137
stellar,js-stellar-sdk,Ryang-21,https://avatars.githubusercontent.com/u/104600435?v=4,1494,release v16.0.1,2026-06-18T21:43:13Z,2026-06-18,https://github.com/stellar/js-stellar-sdk/pull/1494,13,1,14
stellar,freighter,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,2855,Bump jwt from 2.7.1 to 2.10.3 in the bundler group across 1 directory,2026-06-18T20:29:38Z,2026-06-18,https://github.com/stellar/freighter/pull/2855,2,1,3
stellar,freighter,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,2852,Bump launch-editor from 2.11.1 to 2.14.1,2026-06-18T20:29:10Z,2026-06-18,https://github.com/stellar/freighter/pull/2852,5,5,10
stellar,freighter,piyalbasu,https://avatars.githubusercontent.com/u/6789586?v=4,2857,chore(dependabot): add 7-day cooldown to align with Yarn age gate,2026-06-18T20:12:58Z,2026-06-18,https://github.com/stellar/freighter/pull/2857,5,0,5
stellar,freighter,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,2703,Bump the bundler group across 1 directory with 5 updates,2026-06-18T20:07:47Z,2026-06-18,https://github.com/stellar/freighter/pull/2703,35,29,64
stellar,freighter,piyalbasu,https://avatars.githubusercontent.com/u/6789586?v=4,2853,chore(dependabot): group security updates into consolidated PRs,2026-06-18T19:57:03Z,2026-06-18,https://github.com/stellar/freighter/pull/2853,7,0,7
stellar,freighter,piyalbasu,https://avatars.githubusercontent.com/u/6789586?v=4,2849,deps: consolidated dependabot npm bumps (Jun) — group #2843 + 4 transitive,2026-06-18T19:25:19Z,2026-06-18,https://github.com/stellar/freighter/pull/2849,2867,4284,7151
stellar,go-stellar-sdk,Ryang-21,https://avatars.githubusercontent.com/u/104600435?v=4,5948,protocols/rpc: add UseUpgradedAuth flag to SimulateTransactionRequest,2026-06-18T19:13:18Z,2026-06-18,https://github.com/stellar/go-stellar-sdk/pull/5948,10,0,10
stellar,stellar-cli-docker,github-actions[bot],https://avatars.githubusercontent.com/in/15368?v=4,32,Release stellar-cli 27.0.0,2026-06-18T18:04:14Z,2026-06-18,https://github.com/stellar/stellar-cli-docker/pull/32,8,0,8
stellar,anchor-platform,amandagonsalves,https://avatars.githubusercontent.com/u/64379712?v=4,1956,[ANCHOR-1016] Move testnet reset scripts into Anchor Platform repo,2026-06-18T17:50:12Z,2026-06-18,https://github.com/stellar/anchor-platform/pull/1956,2,2,4
stellar,freighter-mobile,JakeUrban,https://avatars.githubusercontent.com/u/10968980?v=4,896,"feat: encrypt tab screenshots at rest, remove blur",2026-06-18T16:25:23Z,2026-06-18,https://github.com/stellar/freighter-mobile/pull/896,1166,381,1547
stellar,rs-soroban-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,1915,Add a delegated auth rustdoc example,2026-06-18T16:23:46Z,2026-06-18,https://github.com/stellar/rs-soroban-sdk/pull/1915,246,5,251
stellar,stellar-docs,briwylde08,https://avatars.githubusercontent.com/u/92327786?v=4,2510,Add llms-full.txt generation for AI agent discoverability,2026-06-18T16:18:42Z,2026-06-18,https://github.com/stellar/stellar-docs/pull/2510,41,0,41
stellar,stellar-docs,ElliotFriend,https://avatars.githubusercontent.com/u/2024293?v=4,2520,remove the old announcement bar about AI translated Spanish pages,2026-06-18T16:13:40Z,2026-06-18,https://github.com/stellar/stellar-docs/pull/2520,0,4,4
stellar,stellar-cli-docker,github-actions[bot],https://avatars.githubusercontent.com/in/15368?v=4,31,Release stellar-cli 25.1.0,2026-06-18T15:53:42Z,2026-06-18,https://github.com/stellar/stellar-cli-docker/pull/31,0,0,0
stellar,stellar-protocol,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,1964,Clarify SEP-58 scope to common workflow,2026-06-18T15:14:19Z,2026-06-18,https://github.com/stellar/stellar-protocol/pull/1964,15,2,17
stellar,anchor-platform,philipliu,https://avatars.githubusercontent.com/u/12836897?v=4,1757,[ANCHOR-1016] Move testnet reset scripts into Anchor Platform repo,2026-06-18T15:11:58Z,2026-06-18,https://github.com/stellar/anchor-platform/pull/1757,394,30,424
stellar,stellar-protocol,fnando,https://avatars.githubusercontent.com/u/3009?v=4,1954,Rework SEP-58 source fields into a content addressable form,2026-06-18T15:00:06Z,2026-06-18,https://github.com/stellar/stellar-protocol/pull/1954,114,71,185
stellar,laboratory,quietbits,https://avatars.githubusercontent.com/u/7346473?v=4,2110,Smart Contracts: Upload and deploy tweaks,2026-06-18T13:14:00Z,2026-06-18,https://github.com/stellar/laboratory/pull/2110,165,119,284
stellar,helm-charts,hypekostas,https://avatars.githubusercontent.com/u/281028139?v=4,171,SDP release 6.6.0,2026-06-18T13:01:25Z,2026-06-18,https://github.com/stellar/helm-charts/pull/171,6,6,12
stellar,go-stellar-xdr-json,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,23,Fix macOS Intel CI runs that are broken,2026-06-18T12:45:59Z,2026-06-18,https://github.com/stellar/go-stellar-xdr-json/pull/23,1,1,2
stellar,stellar-disbursement-platform-backend,github-actions[bot],https://avatars.githubusercontent.com/in/15368?v=4,1150,Release `6.6.0` to `dev`,2026-06-18T12:20:25Z,2026-06-18,https://github.com/stellar/stellar-disbursement-platform-backend/pull/1150,26,10,36
